order_date,item_code,quality
2021-06-24,OH079,158
2022-01-15,OH079,34
2024-04-26,OH079,367
2022-09-30,OH079,79
2024-04-14,OH079,36
2021-12-23,OH079,113
2023-01-30,OH079,90
2023-03-29,OH079,35
2021-05-27,OH079,187
2021-06-14,OH079,239
2022-06-17,OH079,272
2022-07-26,OH079,68
2021-11-18,OH079,175
2022-06-09,OH079,90
2024-04-16,OH079,594
2021-11-12,OH079,286
2022-08-03,OH079,66
2022-09-05,OH079,298
2022-08-15,OH079,175
2023-03-06,OH079,81
2022-02-24,OH079,39
2024-06-19,OH079,372
2022-07-04,OH079,249
2021-06-21,OH079,153
2022-10-17,OH079,119
2021-05-21,OH079,289
2024-03-01,OH079,119
2021-12-04,OH079,221
2022-08-04,OH079,113
2024-06-11,OH079,341
2023-03-07,OH079,70
2022-02-23,OH079,136
2023-04-07,OH079,60
2023-02-27,OH079,20
2022-10-29,OH079,102
2022-04-08,OH079,68
2023-03-26,OH079,10
2022-12-12,OH079,85
2021-05-06,OH079,119
2021-06-04,OH079,143
2023-04-10,OH079,210
2022-06-07,OH079,124
2022-03-10,OH079,170
2024-06-09,OH079,6
2023-03-11,OH079,80
2024-01-24,OH079,258
2021-05-10,OH079,115
2022-01-26,OH079,54
2022-07-19,OH079,289
2024-05-27,OH079,414
2022-11-30,OH079,97
2021-05-29,OH079,34
2021-06-25,OH079,119
2022-08-22,OH079,290
2022-04-01,OH079,113
2022-04-07,OH079,277
2024-04-15,OH079,593
2023-04-08,OH079,10
2023-02-23,OH079,50
2023-12-16,OH079,5
2022-01-14,OH079,95
2024-02-18,OH079,20
2022-03-17,OH079,60
2023-04-06,OH079,147
2023-02-24,OH079,170
2022-10-06,OH079,102
2021-08-02,OH079,340
2024-01-27,OH079,41
2022-11-19,OH079,51
2024-05-09,OH079,272
2022-09-06,OH079,124
2021-09-27,OH079,353
2024-01-28,OH079,36
2022-05-30,OH079,102
2022-09-26,OH079,284
2022-10-21,OH079,153
2021-10-05,OH079,124
2021-08-18,OH079,136
2022-04-12,OH079,363
2022-05-18,OH079,323
2024-02-04,OH079,15
2022-10-13,OH079,71
2022-11-29,OH079,168
2021-09-29,OH079,313
2023-01-10,OH079,171
2021-10-19,OH079,189
2022-06-26,OH079,17
2021-11-11,OH079,158
2021-10-29,OH079,286
2022-05-14,OH079,45
2022-04-11,OH079,204
2021-11-19,OH079,151
2021-09-28,OH079,119
2022-03-15,OH079,34
2022-12-01,OH079,568
2022-03-01,OH079,133
2021-11-09,OH079,183
2021-10-18,OH079,427
2021-12-29,OH079,278
2021-10-26,OH079,221
2021-08-19,OH079,90
2022-02-22,OH079,219
2023-12-17,OH079,10
2024-01-08,OH079,290
2024-01-07,OH079,10
2023-11-26,OH079,10
2021-11-27,OH079,288
2022-11-16,OH079,49
2023-12-11,OH079,574
2022-08-05,OH079,102
2024-03-07,OH079,163
2022-02-21,OH079,153
2023-05-10,OH079,104
2021-06-11,OH079,222
2024-01-17,OH079,495
2023-05-03,OH079,13
2022-05-06,OH079,306
2023-11-18,OH079,4
2024-06-16,OH079,84
2021-11-05,OH079,215
2024-05-20,OH079,432
2023-05-22,OH079,10
2022-01-10,OH079,367
2022-04-26,OH079,187
2022-02-12,OH079,64
2024-01-15,OH079,427
2024-01-16,OH079,662
2024-02-29,OH079,233
2023-04-17,OH079,411
2024-01-04,OH079,322
2023-01-31,OH079,60
2024-02-02,OH079,74
2021-08-25,OH079,272
2021-08-31,OH079,34
2022-10-04,OH079,237
2022-07-06,OH079,119
2022-04-27,OH079,317
2023-09-07,OH079,20
2021-08-06,OH079,192
2022-06-27,OH079,118
2021-08-30,OH079,85
2023-04-18,OH079,145
2022-10-14,OH079,96
2021-09-19,OH079,85
2022-05-24,OH079,163
2021-07-17,OH079,207
2022-08-11,OH079,47
2023-04-03,OH079,117
2023-05-16,OH079,135
2021-07-27,OH079,190
2024-02-23,OH079,258
2021-09-16,OH079,219
2021-07-16,OH079,202
2021-06-17,OH079,294
2022-09-20,OH079,109
2021-07-09,OH079,130
2022-12-02,OH079,17
2022-03-19,OH079,238
2022-06-14,OH079,191
2024-01-14,OH079,56
2024-02-25,OH079,63
2022-09-07,OH080,3
2023-04-18,OH080,5
2022-07-23,OH080,14
2022-04-14,OH080,15
2021-11-02,OH080,29
2022-08-22,OH080,14
2022-10-26,OH080,6
2021-06-04,OH080,6
2021-11-18,OH080,8
2021-10-14,OH080,6
2022-08-04,OH080,8
2021-07-22,OH080,2
2021-09-17,OH080,6
2021-08-16,OH080,3
2023-12-15,OH080,10
2022-04-08,OH080,10
2022-09-24,OH080,15
2021-09-14,OH080,7
2022-03-18,OH080,28
2022-02-23,OH080,12
2022-07-11,OH080,34
2022-12-27,OH080,12
2021-12-23,OH080,16
2022-04-18,OH080,13
2021-12-31,OH080,16
2023-02-04,OH080,12
2023-02-15,OH080,20
2022-10-18,OH080,9
2022-06-09,OH080,8
2022-02-21,OH080,9
2022-06-21,OH080,14
2021-11-19,OH080,13
2022-11-03,OH080,3
2021-06-16,OH080,3
2021-10-01,OH080,14
2024-03-20,OH080,5
2021-12-08,OH080,30
2022-04-25,OH080,10
2022-07-02,OH080,2
2021-05-10,OH080,3
2021-07-18,OH080,2
2022-08-13,OH080,1
2022-02-26,OH080,10
2022-07-07,OH080,31
2022-12-20,OH080,27
2021-05-23,OH080,6
2022-08-24,OH080,7
2022-10-31,OH080,3
2022-05-07,OH080,17
2022-01-24,OH080,7
2021-10-25,OH080,11
2022-07-21,OH080,31
2021-10-15,OH080,1
2021-10-13,OH080,3
2021-09-05,OH080,13
2022-01-06,OH080,3
2021-05-09,OH080,2
2022-11-21,OH080,30
2021-12-16,OH080,16
2021-09-09,OH080,3
2021-05-27,OH080,11
2022-07-20,OH080,33
2021-10-27,OH080,7
2021-12-04,OH080,3
2021-08-30,OH080,1
2021-05-31,OH080,8
2022-04-27,OH080,7
2021-10-30,OH080,1
2021-10-12,OH080,11
2022-05-19,OH080,3
2022-03-14,OH080,14
2022-11-01,OH080,8
2022-07-16,OH080,8
2022-01-21,OH080,10
2023-02-13,OH080,6
2021-10-05,OH080,12
2021-12-27,OH080,20
2023-04-20,OH080,1
2021-12-22,OH080,3
2021-12-01,OH080,9
2022-07-22,OH080,26
2021-12-24,OH080,3
2023-02-08,OH080,3
2022-01-04,OH080,18
2022-09-13,OH080,2
2022-09-30,OH080,2
2022-12-28,OH080,82
2021-05-11,OH080,5
2022-06-30,OH080,6
2022-07-29,OH080,21
2022-04-07,OH080,15
2022-08-19,OH080,4
2022-03-30,OH080,9
2022-04-23,OH080,2
2021-09-19,OH080,6
2022-09-15,OH080,15
2023-12-06,OH080,2
2022-10-10,OH080,27
2022-07-14,OH080,39
2022-07-28,OH080,22
2021-11-05,OH080,7
2022-10-13,OH080,3
2021-05-05,OH080,9
2022-12-01,OH080,9
2022-05-23,OH080,15
2022-11-05,OH080,9
2022-12-22,OH080,3
2022-09-14,OH080,2
2021-06-08,OH080,9
2023-01-09,OH080,2
2022-01-11,OH080,8
2021-09-04,OH080,10
2022-10-01,OH080,15
2021-06-21,OH080,15
2022-03-02,OH080,3
2022-10-03,OH080,3
2023-07-03,OH080,2
2022-11-17,OH080,4
2022-04-16,OH080,2
2022-05-31,OH080,4
2022-06-16,OH080,13
2022-07-03,OH080,3
2022-08-23,OH080,12
2021-09-25,OH080,3
2021-09-07,OH080,8
2022-06-10,OH080,3
2021-05-25,OH080,5
2022-07-10,OH080,8
2021-07-25,OH080,8
2022-03-11,OH080,6
2021-07-01,OH080,5
2022-10-28,OH080,30
2021-11-30,OH080,5
2021-12-29,OH080,2
2021-07-15,OH080,12
2022-02-14,OH080,29
2021-07-17,OH080,6
2022-03-01,OH080,2
2021-12-17,OH080,13
2022-05-26,OH080,35
2022-12-08,OH080,15
2021-10-31,OH080,1
2021-12-20,OH080,37
2023-02-10,OH080,5
2022-08-10,OH080,2
2022-10-24,OH080,15
2023-03-30,OH080,3
2021-11-22,OH080,8
2022-03-17,OH080,2
2022-04-22,OH080,10
2021-11-11,OH080,51
2022-12-06,OH080,9
2021-08-13,OH080,9
2021-11-26,OH080,15
2022-10-19,OH080,7
2021-06-25,OH080,3
2022-05-30,OH080,1
2022-01-16,OH080,5
2021-05-17,OH080,3
2021-09-13,OH080,9
2022-06-02,OH080,1
2021-10-29,OH080,2
2023-07-06,OH080,3
2022-07-06,OH080,46
2021-09-15,OH080,4
2021-05-26,OH080,21
2022-12-14,OH080,1
2021-10-26,OH080,15
2022-10-07,OH080,6
2022-06-27,OH080,10
2022-06-17,OH080,12
2022-11-30,OH080,9
2022-10-05,OH080,12
2022-07-18,OH080,21
2022-10-06,OH080,5
2021-08-23,OH080,9
2022-09-19,OH080,4
2021-09-30,OH080,10
2022-09-21,OH080,14
2022-09-05,OH080,5
2022-08-20,OH080,11
2021-06-23,OH080,12
2022-12-19,OH080,7
2022-04-04,OH080,22
2022-04-12,OH080,19
2022-05-06,OH080,4
2022-02-16,OH080,11
2021-11-12,OH080,27
2022-06-01,OH080,24
2021-09-27,OH080,18
2022-05-11,OH080,5
2022-04-06,OH080,3
2021-07-07,OH080,10
2021-12-11,OH080,2
2021-11-17,OH080,27
2022-06-28,OH080,9
2022-02-08,OH080,33
2021-12-03,OH080,4
2022-08-27,OH080,5
2022-05-27,OH080,58
2021-08-02,OH080,19
2021-06-22,OH080,3
2022-03-10,OH080,9
2022-03-31,OH080,15
2022-08-08,OH080,14
2021-09-29,OH080,3
2021-10-07,OH080,5
2022-01-15,OH080,18
2023-01-16,OH080,2
2023-02-06,OH080,13
2022-05-13,OH080,6
2022-12-05,OH080,3
2022-04-15,OH080,27
2022-09-06,OH080,3
2021-12-12,OH080,1
2022-10-04,OH080,3
2021-11-10,OH080,31
2021-10-08,OH080,2
2023-07-10,OH080,1
2023-01-13,OH080,10
2022-06-08,OH080,25
2022-03-16,OH080,2
2022-02-10,OH080,27
2021-06-01,OH080,6
2022-10-17,OH080,8
2022-08-05,OH080,2
2021-11-15,OH080,29
2021-09-21,OH080,12
2021-06-11,OH080,3
2021-05-18,OH080,3
2022-01-08,OH080,6
2022-11-18,OH080,7
2022-11-22,OH080,6
2022-07-05,OH080,37
2021-05-14,OH080,1
2021-08-09,OH080,25
2022-02-15,OH080,10
2022-06-29,OH080,9
2022-01-17,OH080,5
2022-12-07,OH080,3
2022-03-12,OH080,6
2022-04-20,OH080,9
2021-05-04,OH080,24
2022-06-15,OH080,30
2022-11-24,OH080,15
2022-04-28,OH080,4
2022-03-29,OH080,12
2022-02-25,OH080,2
2021-08-12,OH080,6
2022-11-29,OH080,1
2022-06-20,OH080,15
2022-04-29,OH080,42
2021-09-22,OH080,18
2021-10-20,OH080,7
2022-03-28,OH080,6
2022-10-11,OH080,19
2022-10-12,OH080,14
2022-07-25,OH080,35
2022-05-04,OH080,9
2022-05-16,OH080,15
2022-06-23,OH080,9
2022-05-17,OH080,28
2021-12-21,OH080,5
2022-03-08,OH080,41
2023-02-02,OH080,4
2021-09-28,OH080,26
2022-08-03,OH080,4
2022-05-14,OH080,2
2021-10-21,OH080,3
2022-11-07,OH080,13
2021-09-06,OH080,13
2022-03-07,OH080,5
2022-03-15,OH080,26
2021-05-08,OH080,5
2021-06-03,OH080,4
2022-01-18,OH080,3
2021-05-12,OH080,3
2021-06-24,OH080,8
2021-11-23,OH080,13
2022-02-24,OH080,5
2021-12-02,OH080,12
2022-01-26,OH080,2
2022-01-20,OH080,3
2022-08-02,OH080,9
2022-03-22,OH080,14
2021-11-09,OH080,40
2022-01-07,OH080,8
2022-06-13,OH080,5
2021-08-06,OH080,12
2021-09-10,OH080,6
2022-06-24,OH080,5
2022-12-23,OH080,6
2022-07-24,OH080,12
2022-07-08,OH080,35
2021-08-15,OH080,3
2021-08-21,OH080,3
2024-05-06,OH080,5
2021-10-17,OH080,7
2022-01-27,OH080,5
2023-01-30,OH080,2
2022-07-30,OH080,2
2021-08-26,OH080,3
2022-05-10,OH080,23
2022-09-16,OH080,5
2022-05-05,OH080,7
2021-11-04,OH080,20
2021-11-29,OH080,4
2023-02-22,OH080,10
2021-05-07,OH080,3
2021-12-30,OH080,39
2022-02-17,OH080,4
2021-11-08,OH080,12
2022-08-17,OH080,12
2022-11-27,OH080,3
2022-07-19,OH080,57
2022-11-25,OH080,40
2021-06-02,OH080,6
2023-01-04,OH080,2
2021-09-23,OH080,8
2022-12-29,OH080,3
2021-05-06,OH080,13
2022-08-16,OH080,4
2022-08-15,OH080,10
2021-10-06,OH080,1
2022-08-01,OH080,22
2022-11-16,OH080,4
2022-12-12,OH080,39
2021-08-19,OH080,4
2022-10-20,OH080,15
2023-01-10,OH080,2
2021-11-27,OH080,15
2022-02-18,OH080,20
2021-08-24,OH080,5
2022-03-24,OH080,2
2023-05-22,OH080,2
2022-05-24,OH080,2
2022-03-23,OH080,2
2021-08-29,OH080,3
2022-01-14,OH080,17
2022-04-03,OH080,2
2021-11-25,OH080,26
2021-08-04,OH080,15
2022-08-18,OH080,3
2022-02-22,OH080,16
2021-11-24,OH080,10
2021-05-13,OH080,6
2021-10-18,OH080,35
2022-09-26,OH080,1
2021-11-21,OH080,5
2022-07-09,OH080,2
2021-11-01,OH080,11
2021-09-18,OH080,3
2022-06-14,OH080,1
2022-01-10,OH080,7
2021-11-06,OH080,3
2022-01-23,OH080,13
2021-09-20,OH080,1
2022-11-14,OH080,26
2022-10-14,OH080,9
2021-07-02,OH080,3
2021-10-23,OH080,7
2021-12-13,OH080,6
2022-12-15,OH080,12
2021-12-09,OH080,6
2022-05-29,OH080,5
2021-10-04,OH080,10
2022-03-06,OH080,10
2022-04-26,OH080,12
2021-12-06,OH080,14
2022-07-15,OH080,53
2021-10-19,OH080,12
2022-07-26,OH080,19
2022-06-07,OH080,26
2022-04-21,OH080,14
2022-07-04,OH080,33
2022-07-13,OH080,46
2022-09-20,OH080,2
2022-04-11,OH080,13
2022-03-21,OH080,5
2022-07-12,OH080,35
2022-06-03,OH080,3
2022-04-19,OH080,5
2022-03-09,OH080,23
2022-03-25,OH080,17
2022-04-01,OH080,5
2021-08-31,OH080,6
2021-07-12,OH080,12
2021-10-02,OH080,3
2021-08-07,OH080,3
2021-08-05,OH080,3
2023-04-25,OH080,2
2022-04-13,OH080,13
2021-11-28,OH080,3
2022-08-26,OH080,19
2021-08-18,OH080,11
2021-08-03,OH080,4
2022-09-12,OH080,11
2021-11-03,OH080,30
2023-01-12,OH080,5
2021-08-08,OH080,12
2022-09-22,OH080,13
2022-09-27,OH080,1
2022-12-13,OH080,13
2022-02-27,OH080,2
2022-06-06,OH080,29
2023-04-04,OH080,5
2021-11-16,OH080,20
2022-07-27,OH080,3
2021-10-11,OH080,3
2021-10-28,OH080,8
2022-06-22,OH080,27
2022-08-07,OH080,4
2022-01-22,OH080,4
2021-09-26,OH080,3
2023-02-03,OH080,7
2022-11-15,OH080,7
2022-11-23,OH080,24
2022-11-13,OH080,6
2021-12-15,OH080,5
2021-12-14,OH080,71
2021-12-10,OH080,10
2021-07-14,OH080,9
2021-09-02,OH080,6
2021-10-22,OH080,3
2022-05-12,OH080,29
2021-11-14,OH080,15
2022-02-09,OH080,19
2022-09-28,OH080,6
2021-09-08,OH080,14
2021-08-20,OH080,6
2021-08-28,OH080,5
2021-07-08,OH080,23
2022-05-20,OH080,1
2021-08-11,OH080,6
2021-07-15,OH081,39
2022-03-28,OH081,135
2022-06-22,OH081,25
2021-05-22,OH081,41
2022-09-21,OH081,34
2022-01-21,OH081,17
2022-09-13,OH081,127
2022-09-14,OH081,43
2021-11-08,OH081,226
2021-07-01,OH081,144
2021-06-19,OH081,17
2022-04-25,OH081,123
2021-06-03,OH081,73
2021-06-05,OH081,39
2021-11-01,OH081,67
2021-10-30,OH081,17
2021-09-21,OH081,105
2022-04-19,OH081,115
2022-03-29,OH081,178
2021-06-20,OH081,17
2022-03-02,OH081,164
2022-07-19,OH081,34
2021-08-05,OH081,51
2022-06-16,OH081,51
2022-03-22,OH081,56
2022-09-15,OH081,42
2022-01-12,OH081,79
2021-05-12,OH081,34
2022-09-26,OH081,174
2022-03-01,OH081,84
2022-02-19,OH081,17
2022-04-06,OH081,16
2021-12-29,OH081,31
2021-11-04,OH081,17
2021-07-02,OH081,65
2021-05-10,OH081,39
2022-06-01,OH081,94
2021-10-13,OH081,39
2022-06-10,OH081,17
2022-03-04,OH081,34
2021-10-12,OH081,69
2021-10-19,OH081,13
2021-08-07,OH081,51
2021-05-28,OH081,39
2021-06-04,OH081,17
2021-09-26,OH081,34
2022-02-18,OH081,77
2022-03-27,OH081,17
2022-10-25,OH081,34
2022-10-12,OH081,17
2021-11-06,OH081,78
2021-09-29,OH081,87
2021-12-21,OH081,47
2021-11-26,OH081,20
2021-05-08,OH081,17
2021-08-08,OH081,11
2021-12-11,OH081,98
2022-10-31,OH081,233
2021-12-25,OH081,11
2021-05-05,OH081,17
2021-10-02,OH081,17
2021-05-03,OH081,17
2022-07-04,OH081,16
2022-05-09,OH081,151
2022-04-18,OH081,80
2022-01-19,OH081,61
2021-12-24,OH081,132
2021-11-18,OH081,75
2021-12-22,OH081,51
2022-01-22,OH081,112
2022-08-03,OH081,85
2022-03-10,OH081,126
2022-10-26,OH081,44
2021-05-07,OH081,94
2022-10-17,OH081,45
2021-08-11,OH081,16
2022-10-10,OH081,51
2022-05-10,OH081,55
2021-07-26,OH081,45
2021-08-09,OH081,34
2022-10-05,OH081,88
2022-01-15,OH081,34
2022-09-28,OH081,60
2022-06-21,OH081,17
2022-03-12,OH081,65
2021-05-14,OH081,34
2021-12-16,OH081,61
2021-06-28,OH081,58
2022-04-07,OH081,17
2021-06-10,OH081,63
2021-11-03,OH081,61
2021-10-14,OH081,18
2022-06-30,OH081,91
2022-03-19,OH081,17
2021-11-22,OH081,117
2022-03-17,OH081,42
2021-06-16,OH081,17
2021-11-20,OH081,34
2022-07-23,OH081,22
2021-08-03,OH081,48
2021-08-17,OH081,34
2021-07-14,OH081,17
2022-03-24,OH081,134
2021-07-07,OH081,68
2021-05-13,OH081,64
2022-09-16,OH081,16
2021-09-18,OH081,17
2021-09-10,OH081,47
2021-06-18,OH081,11
2022-02-08,OH081,56
2021-05-15,OH081,44
2022-06-13,OH081,27
2021-07-31,OH081,21
2022-04-04,OH081,303
2022-04-16,OH081,34
2022-05-31,OH081,54
2022-03-07,OH081,86
2022-08-06,OH081,20
2022-07-14,OH081,50
2022-05-11,OH081,93
2021-07-23,OH081,52
2022-09-19,OH081,34
2021-07-05,OH081,17
2021-06-21,OH081,51
2021-09-27,OH081,132
2022-07-29,OH081,17
2021-12-04,OH081,17
2021-05-06,OH081,68
2022-07-26,OH081,11
2022-01-26,OH081,132
2021-09-23,OH081,11
2021-12-06,OH081,51
2021-07-22,OH081,64
2022-08-12,OH081,17
2021-09-20,OH081,47
2022-02-16,OH081,79
2022-01-11,OH081,98
2022-04-14,OH081,17
2022-03-16,OH081,177
2021-12-07,OH081,45
2022-01-06,OH081,44
2022-02-09,OH081,21
2022-02-26,OH081,68
2022-07-27,OH081,34
2022-03-14,OH081,134
2022-07-28,OH081,68
2022-02-24,OH081,17
2022-04-13,OH081,11
2022-08-24,OH081,90
2021-05-26,OH081,51
2022-04-20,OH081,34
2021-08-18,OH081,17
2022-04-01,OH081,67
2022-01-10,OH081,73
2022-10-11,OH081,67
2021-12-30,OH081,110
2021-05-24,OH081,79
2022-07-09,OH081,36
2022-08-25,OH081,51
2021-08-16,OH081,126
2021-11-23,OH081,4
2022-03-18,OH081,41
2022-07-22,OH081,66
2022-03-30,OH081,60
2022-04-26,OH081,20
2021-11-29,OH081,35
2021-07-06,OH081,88
2022-09-29,OH081,119
2022-05-26,OH081,11
2021-06-29,OH081,54
2022-08-27,OH081,17
2021-11-11,OH081,37
2021-05-25,OH081,79
2022-10-06,OH081,34
2021-10-09,OH081,55
2021-06-09,OH081,123
2022-02-25,OH081,17
2021-11-05,OH081,92
2022-04-15,OH081,56
2022-09-20,OH081,17
2022-04-12,OH081,67
2022-06-03,OH081,29
2022-03-09,OH081,51
2022-08-18,OH081,42
2022-09-17,OH081,34
2022-03-15,OH081,35
2022-04-28,OH081,21
2022-08-17,OH081,77
2022-05-25,OH081,11
2021-12-08,OH081,82
2021-10-21,OH081,165
2022-01-24,OH081,27
2022-01-13,OH081,28
2022-07-18,OH081,45
2021-07-29,OH081,156
2022-09-05,OH081,79
2022-01-14,OH081,66
2021-10-15,OH081,68
2021-10-18,OH081,34
2021-12-13,OH081,189
2021-10-11,OH081,65
2021-11-19,OH081,127
2021-11-12,OH081,60
2021-10-20,OH081,44
2021-10-04,OH081,11
2022-05-12,OH081,108
2022-05-05,OH081,51
2021-09-11,OH081,89
2022-06-15,OH081,28
2021-05-04,OH081,342
2022-08-04,OH081,39
2021-12-27,OH081,30
2022-07-25,OH081,17
2022-01-17,OH081,160
2022-08-20,OH081,17
2022-05-27,OH081,34
2021-07-24,OH081,17
2022-05-30,OH081,38
2022-10-28,OH081,34
2021-11-10,OH081,32
2022-10-27,OH081,85
2022-02-14,OH081,50
2022-10-18,OH081,179
2021-05-27,OH081,34
2022-06-08,OH081,39
2022-02-22,OH081,51
2022-09-08,OH081,73
2021-07-21,OH081,50
2021-09-06,OH081,101
2022-05-24,OH081,27
2021-06-02,OH081,45
2022-01-05,OH081,17
2022-03-08,OH081,59
2021-05-11,OH081,107
2021-12-10,OH081,73
2021-10-07,OH081,34
2022-09-30,OH081,194
2022-07-07,OH081,17
2021-11-21,OH081,20
2021-09-08,OH081,118
2021-07-30,OH081,17
2022-10-04,OH081,101
2022-04-23,OH081,85
2021-11-30,OH081,88
2022-04-22,OH081,40
2022-02-07,OH081,17
2022-02-11,OH081,27
2022-02-15,OH081,112
2022-08-01,OH081,85
2022-06-20,OH081,38
2021-11-15,OH081,22
2022-08-15,OH081,45
2021-09-24,OH081,67
2022-02-28,OH081,92
2021-05-17,OH081,51
2021-06-23,OH081,11
2022-05-13,OH081,54
2021-12-17,OH081,122
2022-07-01,OH081,34
2022-07-12,OH081,56
2021-06-14,OH081,79
2022-07-20,OH081,98
2022-11-15,OH081,6
2021-08-12,OH081,11
2021-12-18,OH081,20
2022-03-20,OH081,68
2021-07-16,OH081,47
2022-05-17,OH081,51
2022-08-11,OH081,5
2022-05-19,OH081,34
2022-03-23,OH081,51
2021-11-02,OH081,85
2021-05-19,OH081,56
2022-07-11,OH081,50
2022-07-21,OH081,17
2021-08-27,OH081,102
2022-09-06,OH081,17
2021-07-27,OH081,23
2021-10-25,OH081,34
2021-05-29,OH081,17
2021-06-12,OH081,17
2021-10-27,OH081,11
2022-01-27,OH081,34
2022-08-08,OH081,139
2021-12-20,OH081,30
2021-06-26,OH081,68
2021-09-28,OH081,44
2021-07-03,OH081,32
2022-09-12,OH081,37
2021-09-01,OH081,17
2022-03-11,OH081,79
2022-09-10,OH081,27
2021-08-10,OH081,17
2022-08-26,OH081,45
2021-10-01,OH081,30
2022-09-24,OH081,11
2022-03-31,OH081,384
2022-07-31,OH081,11
2022-10-20,OH081,286
2022-10-14,OH081,399
2022-08-31,OH081,34
2021-10-23,OH081,25
2022-04-29,OH081,15
2022-01-18,OH081,28
2021-11-24,OH081,45
2021-08-13,OH081,17
2022-05-21,OH081,75
2021-11-17,OH081,102
2022-06-09,OH081,39
2021-12-15,OH081,60
2022-05-20,OH081,77
2021-07-09,OH081,11
2021-12-03,OH081,76
2021-07-19,OH081,48
2022-10-08,OH081,34
2022-11-01,OH081,17
2022-05-23,OH081,28
2022-06-02,OH081,28
2021-10-29,OH081,129
2021-06-15,OH081,44
2022-07-08,OH081,56
2022-10-13,OH081,140
2022-10-19,OH081,45
2022-01-07,OH081,75
2021-08-26,OH081,30
2021-12-09,OH081,28
2022-08-19,OH081,34
2021-12-02,OH081,136
2021-08-28,OH081,17
2021-08-31,OH081,17
2021-12-14,OH081,62
2021-08-25,OH081,17
2021-09-13,OH081,56
2021-05-20,OH081,68
2022-06-07,OH081,51
2021-05-18,OH081,40
2022-05-04,OH081,79
2021-08-30,OH081,22
2021-08-04,OH081,34
2021-06-07,OH081,17
2022-04-05,OH081,41
2022-01-08,OH081,80
2021-10-08,OH081,72
2021-06-24,OH081,66
2021-09-07,OH081,50
2021-08-21,OH081,34
2022-06-25,OH081,27
2021-08-19,OH081,61
2021-11-09,OH081,28
2021-05-21,OH081,45
2022-02-12,OH081,31
2021-09-14,OH081,170
2021-10-06,OH081,70
2022-02-23,OH081,28
2021-10-03,OH081,17
2021-06-11,OH081,56
2021-11-13,OH081,34
2021-08-20,OH081,34
2022-10-03,OH081,51
2021-12-05,OH081,24
2021-10-05,OH081,21
2022-09-23,OH081,84
2022-07-15,OH081,74
2022-07-13,OH081,11
2022-04-27,OH081,79
2021-07-13,OH081,19
2021-07-20,OH081,109
2021-11-16,OH081,17
2022-07-05,OH081,52
2022-01-25,OH081,34
2021-06-01,OH081,100
2021-09-16,OH081,11
2021-06-08,OH081,126
2021-08-02,OH081,27
2021-11-25,OH081,44
2022-08-05,OH081,67
2022-10-15,OH081,51
2022-09-07,OH081,39
2022-07-06,OH081,90
2021-10-28,OH081,65
2022-05-16,OH081,38
2021-09-30,OH081,58
2022-11-09,OH081,11
2022-09-22,OH081,42
2022-08-02,OH081,5
2022-09-09,OH081,39
2022-10-07,OH081,67
2022-05-28,OH081,1
2022-06-28,OH081,14
2022-02-21,OH081,101
2021-12-28,OH081,91
2022-08-29,OH081,54
2022-06-23,OH081,11
2021-12-19,OH081,17
2022-01-20,OH081,85
2022-06-14,OH081,91
2022-01-04,OH081,5
2022-03-21,OH081,77
2021-10-26,OH081,10
2021-07-28,OH081,15
2022-09-27,OH081,117
2021-09-09,OH081,34
2021-09-17,OH081,27
2022-08-23,OH081,16
2021-06-30,OH081,142
2022-06-06,OH081,111
2023-02-27,OH082,276
2023-01-05,OH082,301
2022-01-11,OH082,426
2022-11-06,OH082,110
2023-08-14,OH082,173
2023-05-13,OH082,26
2023-04-20,OH082,399
2022-03-21,OH082,22
2022-03-14,OH082,132
2021-11-11,OH082,737
2022-08-02,OH082,35
2022-03-16,OH082,66
2023-03-18,OH082,38
2023-09-19,OH082,134
2021-12-16,OH082,683
2022-10-17,OH082,10
2023-06-02,OH082,167
2023-08-10,OH082,144
2022-07-06,OH082,73
2022-11-23,OH082,115
2021-11-18,OH082,417
2022-03-05,OH082,121
2021-12-12,OH082,33
2023-03-15,OH082,125
2022-10-05,OH082,110
2023-03-25,OH082,44
2023-02-28,OH082,399
2022-08-30,OH082,120
2022-11-04,OH082,46
2023-07-14,OH082,166
2023-08-02,OH082,103
2022-10-29,OH082,143
2022-04-04,OH082,24
2023-06-25,OH082,61
2022-09-13,OH082,224
2022-11-29,OH082,22
2023-04-21,OH082,222
2021-12-27,OH082,840
2022-12-08,OH082,93
2022-01-23,OH082,68
2022-10-04,OH082,93
2023-03-14,OH082,339
2022-04-06,OH082,22
2022-07-05,OH082,69
2022-09-24,OH082,35
2021-09-02,OH082,2
2021-10-07,OH082,177
2023-01-15,OH082,57
2023-03-22,OH082,159
2023-05-21,OH082,6
2023-04-14,OH082,270
2023-09-11,OH082,514
2022-06-14,OH082,12
2023-09-20,OH082,245
2023-04-22,OH082,158
2023-08-12,OH082,74
2022-02-19,OH082,709
2022-12-04,OH082,11
2023-04-25,OH082,419
2022-07-18,OH082,16
2023-04-23,OH082,11
2021-10-04,OH082,168
2022-11-03,OH082,87
2021-10-03,OH082,139
2021-10-31,OH082,81
2022-01-05,OH082,491
2022-09-30,OH082,773
2023-07-25,OH082,284
2022-11-10,OH082,199
2022-12-20,OH082,346
2022-03-13,OH082,22
2023-05-27,OH082,29
2022-05-26,OH082,27
2023-09-12,OH082,184
2023-01-11,OH082,396
